id	pubchemid	casrn	aquaculture_predator_species	prey_species	toxicity_type	endpoint	ppm_equivalent
RID00102	CID:2719	CAS:54-05-7	Anguilla anguilla	Mytilus edulis	Chronic	NOEC	2.0
RID00102	CID:2719	CAS:54-05-7	Gadus morhua	Mytilus edulis	Chronic	NOEC	2.0
RID00102	CID:2719	CAS:54-05-7	Homarus americanus	Mytilus edulis	Chronic	NOEC	2.0
RID00102	CID:2719	CAS:54-05-7	Salmo trutta	Mytilus edulis	Chronic	NOEC	2.0
RID00103	CID:27200	CAS:15318-45-3	Carassius carassius	Daphnia magna	Acute	EC50	999.9999999999998
RID00103	CID:27200	CAS:15318-45-3	Danio rerio	Daphnia magna	Acute	EC50	999.9999999999998
RID00103	CID:27200	CAS:15318-45-3	Daphnia magna	Chlorella vulgaris	Acute	EC50	522.0000000000002
RID00103	CID:27200	CAS:15318-45-3	Micropterus salmoides	Chlorella vulgaris	Acute	EC50	522.0000000000002
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Oncorhynchus mykiss	Chronic	NOEC	0.0003299999999999998
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Oncorhynchus mykiss	Chronic	NOEL	0.004200000000000002
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Oncorhynchus tshawytscha	Chronic	LOEL	0.0031883692362158892
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Oncorhynchus tshawytscha	Chronic	NOEL	0.0024494897427831783
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Physidae	Chronic	NOEC	0.0010000000000000002
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Paratya australiensis	Acute	LC50	0.00014008077870460527
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Paratya australiensis	Chronic	NOEC	3.688927246762499e-05
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Oncorhynchus mykiss	Chronic	LOEL	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Paratya australiensis	Acute	EC50	0.00035226208712248495
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Oncorhynchus mykiss	Acute	LC50	0.03251540653760214
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Oncorhynchus clarkii	Acute	LC50	0.027773730877966623
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Oncorhynchus kisutch	Chronic	NOEC	0.0010392304845413256
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Oncorhynchus kisutch	Chronic	LOEL	0.0036422605903172725
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Pimephales promelas	Acute	EC50	0.11649537250676373
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Oligochaeta	Chronic	NOEL	0.03200000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Oligochaeta	Chronic	NOEC	0.006193680692738203
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Mollusca	Chronic	NOEC	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Lepidoptera	Chronic	LOEL	1268.687628302251
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Insecta	Chronic	NOEL	0.14142135623730953
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Insecta	Chronic	NOEC	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Insecta	Chronic	LOEL	3.775695704085867
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Oncorhynchus kisutch	Chronic	NOEL	0.0037938880292279387
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Pimephales promelas	Acute	LC50	0.2313283837220789
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Plantae	Chronic	NOEC	0.0032000000000000015
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Pimephales promelas	Chronic	NOEC	0.0054303670989462715
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Cladocera	Chronic	NOEC	0.0008143252849784721
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Cladocera	Chronic	LOEL	0.0020740314426294162
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Chironomidae	Chronic	NOEL	0.000173205080756888
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Chironomidae	Chronic	NOEC	0.0005100000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Chironomidae	Chronic	LOEL	0.0004605779351596906
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Arthropoda	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Arthropoda	Chronic	NOEC	0.00011272447033679136
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Arthropoda	Chronic	LOEL	0.00041133927602406253
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Amphipoda	Acute	LC50	0.00010999999999999999
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Tinca tinca	Chronic	LOEL	181.00000000000006
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Tinca tinca	Acute	LC50	0.045000000000000005
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Sialis lutaria	Chronic	NOEC	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Sialis lutaria	Acute	LC50	2.663813056503778
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Sialis lutaria	Acute	EC50	0.001501220021850543
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Salvelinus namaycush	Acute	LC50	0.18149690380593445
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Rutilus rutilus	Acute	LC50	0.12000000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Pteronarcys californica	Acute	LC50	0.020800838230519047
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Plecoptera	Acute	LC50	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Plantae	Chronic	NOEL	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Hygrotus versicolor	Chronic	NOEC	0.006193680692738203
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Pimephales promelas	Chronic	NOEL	0.005693238127007746
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Pimephales promelas	Chronic	LOEL	0.024071588909218972
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Hydropsychidae	Acute	LC50	0.029999999999999995
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Heptageniidae	Chronic	LOEL	0.007000000000000003
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Heptageniidae	Chronic	NOEL	0.004000000000000002
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Crustacea	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Crustacea	Chronic	NOEC	9.999999999999985e-12
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Crustacea	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Corixidae	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Copepoda	Chronic	NOEC	0.0027
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Coenagrionidae	Chronic	NOEC	0.002977611105907657
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Coenagrionidae	Acute	EC50	0.0005000000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Cloeon dipterum	Chronic	NOEC	0.0008039982131288866
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Cloeon dipterum	Acute	LC50	0.0005438939785523023
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Cloeon dipterum	Acute	EC50	0.00041272875021001933
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Chironomidae	Chronic	NOEL	0.000173205080756888
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Chironomidae	Chronic	NOEC	0.0005100000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Chironomidae	Chronic	LOEL	0.0004605779351596906
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Chilina gibbosa	Chronic	NOEC	0.6123724356957946
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Ceratopogonidae	Chronic	NOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Ceratopogonidae	Chronic	NOEC	0.002207809557634348
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Ceratopogonidae	Chronic	LOEL	0.0010000000000000002
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Carassius carassius	Acute	LC50	0.013999999999999993
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Carassius auratus	Acute	LC50	1.62345926958455
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Carassius auratus	Acute	EC50	6.0
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Caenis luctuosa	Chronic	NOEC	0.002207809557634348
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Ctenopharyngodon idella	Acute	LC50	0.13825859389740947
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Curculionidae	Chronic	LOEL	29.956607000000005
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Cyclopoida	Chronic	LOEL	0.0021244312203224534
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Cyclopoida	Chronic	NOEC	0.0002114742526881126
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Heptageniidae	Chronic	NOEC	0.00015779733838059494
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Cladocera	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Heptageniidae	Acute	LC50	0.00216515344701575
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Gastropoda	Chronic	NOEC	0.013228756555322959
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Gasterosteus aculeatus	Acute	LC50	0.010672394295564613
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Gammarus pulex	Chronic	NOEC	0.0006374779894765816
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Gammarus pulex	Acute	LC50	0.00042433040799477414
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Gammarus pulex	Acute	EC50	0.0004550311463037744
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Gammarus lacustris	Acute	LC50	0.00032217271446186556
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Gammarus fossarum	Chronic	NOEC	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Hydracarina	Chronic	NOEL	0.03200000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Gammarus fossarum	Acute	LC50	0.003310973151186332
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Formicidae	Chronic	LOEL	2.9956607
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Esox lucius	Acute	LC50	0.0032999999999999987
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Ephemeroptera	Chronic	LOEL	2.9999999999999977e-05
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Diptera	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Diptera	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Cyprinus carpio	Chronic	NOEL	0.0036682420857953174
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Cyprinus carpio	Chronic	NOEC	0.01778421845149337
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Cyprinus carpio	Chronic	LOEL	0.004316473113770259
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Cyprinus carpio	Acute	LC50	0.032293561573835276
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Cyprinus carpio	Acute	EC50	0.02
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Formicidae	Chronic	NOEL	2.9956607
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Copepoda	Chronic	NOEC	0.0027
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Cyclopidae	Chronic	LOEL	0.03200000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Crustacea	Chronic	NOEC	9.999999999999985e-12
RID00105	CID:2730	CAS:2921-88-2	Pagrus auratus	Crustacea	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Pagrus auratus	Crustacea	Chronic	NOEC	9.999999999999985e-12
RID00105	CID:2730	CAS:2921-88-2	Pagrus auratus	Crustacea	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Pagrus auratus	Animalia	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Pagrus auratus	Animalia	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Pagrus auratus	Animalia	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Rotifera	Chronic	NOEL	0.01788854381999832
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Rotifera	Chronic	NOEC	0.0006687403049764217
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Rotifera	Chronic	LOEL	0.0017000000000000001
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Protozoa	Chronic	NOEL	0.006290000000000001
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Protozoa	Chronic	LOEL	0.03200000000000001
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Plantae	Chronic	NOEL	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Plantae	Chronic	NOEC	0.0032000000000000015
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Oreochromis niloticus	Chronic	NOEL	0.011999999999999999
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Oreochromis niloticus	Chronic	NOEC	0.005652900487984394
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Oreochromis niloticus	Chronic	LOEL	0.00416940525104117
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Oreochromis niloticus	Acute	LC50	0.10285441552072751
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Oreochromis niloticus	Acute	EC50	0.02115
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Insecta	Chronic	NOEL	0.14142135623730953
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Insecta	Chronic	NOEC	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Insecta	Chronic	LOEL	3.775695704085867
RID00105	CID:2730	CAS:2921-88-2	Pagrus auratus	Gastropoda	Chronic	NOEC	0.013228756555322959
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Gambusia affinis	Chronic	NOEL	0.06
RID00105	CID:2730	CAS:2921-88-2	Pagrus auratus	Mollusca	Chronic	NOEC	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Animalia	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Pandalus borealis	Crustacea	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Pandalus borealis	Copepoda	Chronic	NOEC	0.0027
RID00105	CID:2730	CAS:2921-88-2	Pandalus borealis	Animalia	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Pandalus borealis	Animalia	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Pandalus borealis	Animalia	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Plantae	Chronic	NOEL	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Plantae	Chronic	NOEC	0.0032000000000000015
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Palaemon serratus	Chronic	NOEC	0.00022360679774997909
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Palaemon serratus	Acute	LC50	0.0002774887385102323
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Ostracoda	Chronic	NOEC	0.0024887106486568933
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Insecta	Chronic	NOEL	0.14142135623730953
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Insecta	Chronic	NOEC	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Insecta	Chronic	LOEL	3.775695704085867
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Crustacea	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Crustacea	Chronic	NOEC	9.999999999999985e-12
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Crustacea	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Copepoda	Chronic	NOEC	0.0027
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Chironomidae	Chronic	NOEL	0.000173205080756888
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Chironomidae	Chronic	NOEC	0.0005100000000000001
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Chironomidae	Chronic	LOEL	0.0004605779351596906
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Animalia	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Palaemon elegans	Animalia	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Gambusia affinis	Chronic	NOEC	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Gambusia affinis	Chronic	LOEL	0.07745966692414832
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Gambusia affinis	Acute	LC50	0.3775621364247871
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Oncorhynchus mykiss	Chronic	NOEC	0.0003299999999999998
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Oncorhynchus mykiss	Chronic	LOEL	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Oncorhynchus mykiss	Acute	LC50	0.03251540653760214
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Oncorhynchus kisutch	Chronic	NOEL	0.0037938880292279387
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Oncorhynchus kisutch	Chronic	NOEC	0.0010392304845413256
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Oncorhynchus kisutch	Chronic	LOEL	0.0036422605903172725
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Oligochaeta	Chronic	NOEL	0.03200000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Oligochaeta	Chronic	NOEC	0.006193680692738203
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Mollusca	Chronic	NOEC	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Insecta	Chronic	NOEL	0.14142135623730953
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Insecta	Chronic	NOEC	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Insecta	Chronic	LOEL	3.775695704085867
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Homoptera	Chronic	NOEL	2.9956607
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Homoptera	Chronic	LOEL	2.9956607
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Gasterosteus aculeatus	Acute	LC50	0.010672394295564613
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Ephemeroptera	Chronic	LOEL	2.9999999999999977e-05
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Diptera	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Diptera	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Cyclopidae	Chronic	NOEL	0.006290000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Caenis horaria	Chronic	NOEC	0.002207809557634348
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Crustacea	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Oncorhynchus mykiss	Chronic	NOEL	0.004200000000000002
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Oncorhynchus tshawytscha	Chronic	LOEL	0.0031883692362158892
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Oncorhynchus tshawytscha	Chronic	NOEL	0.0024494897427831783
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Picea sitchensis	Chronic	LOEL	1018.2337649086287
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Filinia longiseta	Chronic	NOEC	0.0010000000000000002
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Ephemeroptera	Chronic	LOEL	2.9999999999999977e-05
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Crustacea	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Crustacea	Chronic	NOEC	9.999999999999985e-12
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Crustacea	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Copepoda	Chronic	NOEC	0.0027
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Chironomidae	Chronic	NOEL	0.000173205080756888
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Chironomidae	Chronic	NOEC	0.0005100000000000001
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Chironomidae	Chronic	LOEL	0.0004605779351596906
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Calanoida	Chronic	NOEC	0.00031622776601683783
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Crustacea	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Brachionus calyciflorus	Chronic	NOEC	0.12393827707645846
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Brachionus calyciflorus	Acute	EC50	0.36
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Brachionus angularis	Chronic	NOEC	0.00019999999999999985
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Brachionus angularis	Chronic	LOEL	0.0017000000000000001
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Bacillariophyceae	Chronic	NOEC	2.0
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Animalia	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Animalia	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Animalia	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Potamopyrgus antipodarum	Chronic	NOEC	0.035
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Potamopyrgus antipodarum	Chronic	LOEL	4.599753920000002
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Picea sitchensis	Chronic	NOEL	1018.2337649086287
RID00105	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Brachionus calyciflorus	Acute	LC50	11.916503711618047
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Caenis horaria	Acute	EC50	0.00051924941018511
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Anguilla anguilla	Acute	LC50	0.729745025396625
RID00105	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Animalia	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Hyalella azteca	Acute	LC50	8.558363229062797e-05
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Glyptotendipes paripes	Acute	LC50	0.011999999999999999
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Gastropoda	Chronic	NOEC	0.013228756555322959
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Gasterosteus aculeatus	Acute	LC50	0.010672394295564613
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Gammarus pulex	Chronic	NOEC	0.0006374779894765816
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Gammarus pulex	Acute	LC50	0.00042433040799477414
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Gammarus pulex	Acute	EC50	0.0004550311463037744
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Gammarus lacustris	Acute	LC50	0.00032217271446186556
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Gammarus fossarum	Chronic	NOEC	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Gammarus fossarum	Acute	LC50	0.003310973151186332
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Gambusia affinis	Chronic	NOEL	0.06
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Gambusia affinis	Chronic	NOEC	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Gambusia affinis	Chronic	LOEL	0.07745966692414832
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Gambusia affinis	Acute	LC50	0.3775621364247871
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Esox lucius	Acute	LC50	0.0032999999999999987
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Ephemeroptera	Chronic	LOEL	2.9999999999999977e-05
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Diptera	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Diptera	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Daphnia pulex	Chronic	NOEC	0.00039931624143588093
