id	pubchemid	casrn	predicted_melting_point	experimental_melting_point	predicted_water_solubility_wskow	experimental_water_solubility	qsar_class	organism	duration	endpoint	concentration
RID00197	CID:5280863	CAS:520-18-3	219.76864624023438		1190.96923828125		Phenols, Poly 	Daphnid	48-hr	LC50	129.16207885742188
RID00197	CID:5280863	CAS:520-18-3	219.76864624023438		1190.96923828125		Phenols, Poly 	Green Algae	96-hr	EC50	6.1915154457092285
RID00023	CID:11294	CAS:569-64-2	263.70904541015625		1486.2427978515625	40000	Neutral Organics	Fish	96-hr	LC50	5202.08935546875
RID00023	CID:11294	CAS:569-64-2	263.70904541015625		1486.2427978515625	40000	Neutral Organics	Daphnid	48-hr	LC50	2600.396728515625
RID00023	CID:11294	CAS:569-64-2	263.70904541015625		1486.2427978515625	40000	Neutral Organics	Green Algae	96-hr	EC50	1143.7620849609375
RID00023	CID:11294	CAS:569-64-2	263.70904541015625		1486.2427978515625	40000	Neutral Organics	Fish (SW)	96-hr	LC50	6495.158203125
RID00023	CID:11294	CAS:569-64-2	263.70904541015625		1486.2427978515625	40000	Neutral Organics	Mysid	96-hr	LC50	12293.78515625
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Neutral Organics	Fish	96-hr	LC50	1.3548305034637451
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Neutral Organics	Daphnid	48-hr	LC50	0.974236786365509
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Neutral Organics	Green Algae	96-hr	EC50	1.92707097530365
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Neutral Organics	Fish (SW)	96-hr	LC50	1.7319515943527222
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Neutral Organics	Mysid	96-hr	LC50	0.22753210365772247
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Phenols	Fish	96-hr	LC50	0.7760843634605408
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Phenols	Daphnid	48-hr	LC50	1.0678452253341675
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Phenols	Green Algae	96-hr	EC50	1.0809800624847412
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Phenols	Fish (SW)	96-hr	LC50	0.37162095308303833
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Phenols	Mysid (SW)	96-hr	LC50	0.14534708857536316
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Phenols	Green Algae (SW)	96-hr	LC50	0.016788512468338013
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Phenols	Lemna gibba	7-day	EC50	0.24441492557525635
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Amides 	Fish	96-hr	LC50	0.9214528799057007
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Amides 	Daphnid	48-hr	LC50	0.6087039113044739
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Amides 	Green Algae	96-hr	EC50	0.284430593252182
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Amides 	Fish (SW)	96-hr	LC50	1.312420129776001
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Amides 	Mysid (SW)	96-hr	LC50	0.18600820004940033
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Phenol Amines 	Fish	96-hr	LC50	0.45348379015922546
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Phenol Amines 	Daphnid	48-hr	LC50	0.2706950008869171
RID00168	CID:4471	CAS:50-65-7	221.1808624267578	230	0.23700906336307526		Phenol Amines 	Green Algae	96-hr	EC50	0.14842897653579712
RID00081	CID:2266	CAS:123-99-9	127.1541976928711	106.5	5883.697265625		Neutral Organics	Fish	96-hr	LC50	3762.36865234375
RID00081	CID:2266	CAS:123-99-9	127.1541976928711	106.5	5883.697265625		Neutral Organics	Daphnid	48-hr	LC50	2053.139404296875
RID00081	CID:2266	CAS:123-99-9	127.1541976928711	106.5	5883.697265625		Neutral Organics	Green Algae	96-hr	EC50	1297.849609375
RID00081	CID:2266	CAS:123-99-9	127.1541976928711	106.5	5883.697265625		Neutral Organics	Fish (SW)	96-hr	LC50	4724.365234375
RID00081	CID:2266	CAS:123-99-9	127.1541976928711	106.5	5883.697265625		Neutral Organics	Mysid	96-hr	LC50	4698.3935546875
RID00089	CID:24007	CAS:7446-08-4	184.4124755859375		491830.8125		Neutral Organics	Fish	96-hr	LC50	28079.990234375
RID00089	CID:24007	CAS:7446-08-4	184.4124755859375		491830.8125		Neutral Organics	Daphnid	48-hr	LC50	12344.6796875
RID00089	CID:24007	CAS:7446-08-4	184.4124755859375		491830.8125		Neutral Organics	Green Algae	96-hr	EC50	3192.6259765625
RID00089	CID:24007	CAS:7446-08-4	184.4124755859375		491830.8125		Neutral Organics	Fish (SW)	96-hr	LC50	34769.0078125
RID00089	CID:24007	CAS:7446-08-4	184.4124755859375		491830.8125		Neutral Organics	Mysid	96-hr	LC50	168857.5625
RID00100	CID:26879	CAS:14769-73-4	112.09828186035156		1115.958740234375		Aliphatic Amines	Fish	96-hr	LC50	49.98851776123047
RID00100	CID:26879	CAS:14769-73-4	112.09828186035156		1115.958740234375		Aliphatic Amines	Daphnid	48-hr	LC50	5.84911584854126
RID00100	CID:26879	CAS:14769-73-4	112.09828186035156		1115.958740234375		Aliphatic Amines	Green Algae	96-hr	EC50	5.006962776184082
RID00100	CID:26879	CAS:14769-73-4	112.09828186035156		1115.958740234375		Neutral Organics	Fish	96-hr	LC50	233.63949584960938
RID00100	CID:26879	CAS:14769-73-4	112.09828186035156		1115.958740234375		Neutral Organics	Daphnid	48-hr	LC50	130.71646118164062
RID00100	CID:26879	CAS:14769-73-4	112.09828186035156		1115.958740234375		Neutral Organics	Green Algae	96-hr	EC50	91.60143280029297
RID00100	CID:26879	CAS:14769-73-4	112.09828186035156		1115.958740234375		Neutral Organics	Fish (SW)	96-hr	LC50	293.8531799316406
RID00100	CID:26879	CAS:14769-73-4	112.09828186035156		1115.958740234375		Neutral Organics	Mysid	96-hr	LC50	243.38973999023438
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Neutral Organics	Fish	96-hr	LC50	129.1930694580078
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Neutral Organics	Daphnid	48-hr	LC50	74.83501434326172
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Neutral Organics	Green Algae	96-hr	EC50	60.53885269165039
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Neutral Organics	Fish (SW)	96-hr	LC50	162.85498046875
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Neutral Organics	Mysid	96-hr	LC50	104.55010223388672
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Vinyl/Allyl Propargyl Halides	Fish	96-hr	LC50	6.182913303375244
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Vinyl/Allyl Propargyl Halides	Daphnid	48-hr	LC50	17.689895629882812
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Vinyl/Allyl Propargyl Halides	Green Algae	96-hr	EC50	39.40809631347656
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Vinyl/Allyl Propargyl Halides	Fish (SW)	96-hr	LC50	5.825716018676758
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Vinyl/Allyl Propargyl Halides	Mysid (SW)	96-hr	LC50	3.2164969444274902
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Vinyl/Allyl Propargyl Halides	Mysid (SW)	28-day	ChV	0.10455881804227829
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Quinones	Fish	96-hr	LC50	0.08175285160541534
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Quinones	Daphnid	48-hr	LC50	0.3210434317588806
RID00319	CID:8371	CAS:118-75-2	108.14968872070312		319.2873840332031	250	Quinones	Green Algae	96-hr	EC50	0.06855829060077667
RID00283	CID:6755	CAS:83-72-7	120.57770538330078		3895.44482421875		Neutral Organics	Fish	96-hr	LC50	515.6600341796875
RID00283	CID:6755	CAS:83-72-7	120.57770538330078		3895.44482421875		Neutral Organics	Daphnid	48-hr	LC50	276.5039978027344
RID00283	CID:6755	CAS:83-72-7	120.57770538330078		3895.44482421875		Neutral Organics	Green Algae	96-hr	EC50	162.55690002441406
RID00283	CID:6755	CAS:83-72-7	120.57770538330078		3895.44482421875		Neutral Organics	Fish (SW)	96-hr	LC50	646.7723388671875
RID00283	CID:6755	CAS:83-72-7	120.57770538330078		3895.44482421875		Neutral Organics	Mysid	96-hr	LC50	731.5692138671875
RID00283	CID:6755	CAS:83-72-7	120.57770538330078		3895.44482421875		Quinones	Fish	96-hr	LC50	0.08732716739177704
RID00283	CID:6755	CAS:83-72-7	120.57770538330078		3895.44482421875		Quinones	Daphnid	48-hr	LC50	0.4590705633163452
RID00283	CID:6755	CAS:83-72-7	120.57770538330078		3895.44482421875		Quinones	Green Algae	96-hr	EC50	0.058790549635887146
RID00283	CID:6755	CAS:83-72-7	120.57770538330078		3895.44482421875		Vinyl/Allyl Alcohols	Fish	96-hr	LC50	5.014612674713135
RID00283	CID:6755	CAS:83-72-7	120.57770538330078		3895.44482421875		Vinyl/Allyl Alcohols	Daphnid	48-hr	LC50	14.107868194580078
RID00283	CID:6755	CAS:83-72-7	120.57770538330078		3895.44482421875		Vinyl/Allyl Alcohols	Green Algae	96-hr	EC50	0.43184271454811096
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Neutral Organics	Fish	96-hr	LC50	12.763294219970703
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Neutral Organics	Daphnid	48-hr	LC50	8.251392364501953
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Neutral Organics	Green Algae	96-hr	EC50	10.511765480041504
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Neutral Organics	Fish (SW)	96-hr	LC50	16.203821182250977
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Neutral Organics	Mysid	96-hr	LC50	4.647185325622559
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Vinyl/Allyl Propargyl Ketones	Fish	96-hr	LC50	21.66362953186035
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Vinyl/Allyl Propargyl Ketones	Daphnid	48-hr	LC50	14.008420944213867
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Vinyl/Allyl Propargyl Ketones	Green Algae	96-hr	EC50	18.056297302246094
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Vinyl/Allyl Propargyl Ketones	Fish (SW)	96-hr	LC50	46.77634048461914
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Vinyl/Allyl Propargyl Ketones	Mysid (SW)	96-hr	LC50	3.5117969512939453
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Vinyl/Allyl Propargyl Ethers	Fish	96-hr	LC50	5.843255996704102
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Vinyl/Allyl Propargyl Ethers	Daphnid	48-hr	LC50	9.404467582702637
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Vinyl/Allyl Propargyl Ethers	Green Algae	96-hr	EC50	5.947417259216309
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Phenols, Poly 	Fish	96-hr	LC50	2.2141966819763184
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Phenols, Poly 	Daphnid	48-hr	LC50	9.92452335357666
RID00191	CID:5280442	CAS:480-44-4	190.72653198242188		71.09838104248047		Phenols, Poly 	Green Algae	96-hr	EC50	1.9938788414001465
RID00326	CID:8718	CAS:137-18-8	49.23008346557617		7010.01806640625		Neutral Organics	Fish	96-hr	LC50	495.7409973144531
RID00326	CID:8718	CAS:137-18-8	49.23008346557617		7010.01806640625		Neutral Organics	Daphnid	48-hr	LC50	263.3800048828125
RID00326	CID:8718	CAS:137-18-8	49.23008346557617		7010.01806640625		Neutral Organics	Green Algae	96-hr	EC50	149.0413360595703
RID00326	CID:8718	CAS:137-18-8	49.23008346557617		7010.01806640625		Neutral Organics	Fish (SW)	96-hr	LC50	621.41650390625
RID00326	CID:8718	CAS:137-18-8	49.23008346557617		7010.01806640625		Neutral Organics	Mysid	96-hr	LC50	752.154052734375
RID00326	CID:8718	CAS:137-18-8	49.23008346557617		7010.01806640625		Quinones	Fish	96-hr	LC50	0.07170853018760681
RID00326	CID:8718	CAS:137-18-8	49.23008346557617		7010.01806640625		Quinones	Daphnid	48-hr	LC50	0.390346884727478
RID00326	CID:8718	CAS:137-18-8	49.23008346557617		7010.01806640625		Quinones	Green Algae	96-hr	EC50	0.04702391102910042
RID00282	CID:67215	CAS:129-73-7	159.86172485351562		0.1057768315076828	0.064	Neutral Organics	Fish	96-hr	LC50	0.12382528930902481
RID00282	CID:67215	CAS:129-73-7	159.86172485351562		0.1057768315076828	0.064	Neutral Organics	Daphnid	48-hr	LC50	0.09912453591823578
RID00282	CID:67215	CAS:129-73-7	159.86172485351562		0.1057768315076828	0.064	Neutral Organics	Green Algae	96-hr	EC50	0.30553221702575684
RID00282	CID:67215	CAS:129-73-7	159.86172485351562		0.1057768315076828	0.064	Neutral Organics	Fish (SW)	96-hr	LC50	0.15939746797084808
RID00282	CID:67215	CAS:129-73-7	159.86172485351562		0.1057768315076828	0.064	Neutral Organics	Mysid	96-hr	LC50	0.009531409479677677
RID00047	CID:14778	CAS:1305-78-8	242.6922149658203		420899.46875		Neutral Organics	Fish	96-hr	LC50	9384.3251953125
RID00047	CID:14778	CAS:1305-78-8	242.6922149658203		420899.46875		Neutral Organics	Daphnid	48-hr	LC50	4202.4814453125
RID00047	CID:14778	CAS:1305-78-8	242.6922149658203		420899.46875		Neutral Organics	Green Algae	96-hr	EC50	1173.0972900390625
RID00047	CID:14778	CAS:1305-78-8	242.6922149658203		420899.46875		Neutral Organics	Fish (SW)	96-hr	LC50	11633.7138671875
RID00047	CID:14778	CAS:1305-78-8	242.6922149658203		420899.46875		Neutral Organics	Mysid	96-hr	LC50	49340.83984375
RID00315	CID:784	CAS:7722-84-1	205.0435333251953	-0.43	1000000	1000000	Neutral Organics	Fish	96-hr	LC50	45017.66796875
RID00315	CID:784	CAS:7722-84-1	205.0435333251953	-0.43	1000000	1000000	Neutral Organics	Daphnid	48-hr	LC50	18381.7109375
RID00315	CID:784	CAS:7722-84-1	205.0435333251953	-0.43	1000000	1000000	Neutral Organics	Green Algae	96-hr	EC50	3502.79150390625
RID00315	CID:784	CAS:7722-84-1	205.0435333251953	-0.43	1000000	1000000	Neutral Organics	Fish (SW)	96-hr	LC50	55475.14453125
RID00315	CID:784	CAS:7722-84-1	205.0435333251953	-0.43	1000000	1000000	Neutral Organics	Mysid	96-hr	LC50	463219.15625
RID00315	CID:784	CAS:7722-84-1	205.0435333251953	-0.43	1000000	1000000	Peroxy Acids	Fish	96-hr	LC50	3.30206036567688
RID00315	CID:784	CAS:7722-84-1	205.0435333251953	-0.43	1000000	1000000	Peroxy Acids	Daphnid	48-hr	LC50	26.696229934692383
RID00315	CID:784	CAS:7722-84-1	205.0435333251953	-0.43	1000000	1000000	Peroxy Acids	Green Algae	96-hr	EC50	1.6197681427001953
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Esters	Fish	96-hr	LC50	4572.60791015625
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Esters	Daphnid	48-hr	LC50	13225.845703125
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Esters	Green Algae	96-hr	EC50	11342.2197265625
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Esters	Fish (SW)	96-hr	LC50	9096.4619140625
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Esters	Mysid	96-hr	LC50	10757.3369140625
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Esters	Fish	14-day	LC50	36050196
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Neutral Organics	Fish	96-hr	LC50	218796.265625
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Neutral Organics	Daphnid	48-hr	LC50	95266.5
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Neutral Organics	Green Algae	96-hr	EC50	23676.396484375
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Neutral Organics	Fish (SW)	96-hr	LC50	270747.34375
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Neutral Organics	Mysid	96-hr	LC50	1411162.75
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Vinyl/Allyl Esters	Fish	96-hr	LC50	125.71100616455078
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Vinyl/Allyl Esters	Daphnid	48-hr	LC50	141.13638305664062
RID00046	CID:14463159	CAS:13137-64-9	349.8399963378906		205.8948516845703		Vinyl/Allyl Esters	Green Algae	96-hr	EC50	132.9032745361328
RID00121	CID:336327	CAS:32383-76-9	156.95132446289062		105.86510467529297		Neutral Organics	Fish	96-hr	LC50	15.200547218322754
RID00121	CID:336327	CAS:32383-76-9	156.95132446289062		105.86510467529297		Neutral Organics	Daphnid	48-hr	LC50	9.72874927520752
RID00121	CID:336327	CAS:32383-76-9	156.95132446289062		105.86510467529297		Neutral Organics	Green Algae	96-hr	EC50	11.889121055603027
RID00121	CID:336327	CAS:32383-76-9	156.95132446289062		105.86510467529297		Neutral Organics	Fish (SW)	96-hr	LC50	19.28548812866211
RID00121	CID:336327	CAS:32383-76-9	156.95132446289062		105.86510467529297		Neutral Organics	Mysid	96-hr	LC50	5.954446792602539
RID00121	CID:336327	CAS:32383-76-9	156.95132446289062		105.86510467529297		Phenols	Fish	96-hr	LC50	4.725905895233154
RID00121	CID:336327	CAS:32383-76-9	156.95132446289062		105.86510467529297		Phenols	Daphnid	48-hr	LC50	3.6778783798217773
RID00121	CID:336327	CAS:32383-76-9	156.95132446289062		105.86510467529297		Phenols	Green Algae	96-hr	EC50	6.2745208740234375
RID00121	CID:336327	CAS:32383-76-9	156.95132446289062		105.86510467529297		Phenols	Fish (SW)	96-hr	LC50	3.2610700130462646
RID00121	CID:336327	CAS:32383-76-9	156.95132446289062		105.86510467529297		Phenols	Mysid (SW)	96-hr	LC50	1.0335731506347656
RID00121	CID:336327	CAS:32383-76-9	156.95132446289062		105.86510467529297		Phenols	Green Algae (SW)	96-hr	LC50	0.8364948630332947
RID00121	CID:336327	CAS:32383-76-9	156.95132446289062		105.86510467529297		Phenols	Lemna gibba	7-day	EC50	2.513392210006714
RID00301	CID:71188	CAS:93106-60-6	317.60888671875		3396.591552734375		Aliphatic Amines	Fish	96-hr	LC50	4922.62744140625
RID00301	CID:71188	CAS:93106-60-6	317.60888671875		3396.591552734375		Aliphatic Amines	Daphnid	48-hr	LC50	504.5715026855469
RID00301	CID:71188	CAS:93106-60-6	317.60888671875		3396.591552734375		Aliphatic Amines	Green Algae	96-hr	EC50	561.2326049804688
RID00301	CID:71188	CAS:93106-60-6	317.60888671875		3396.591552734375		Neutral Organics	Fish	96-hr	LC50	43287.77734375
RID00301	CID:71188	CAS:93106-60-6	317.60888671875		3396.591552734375		Neutral Organics	Daphnid	48-hr	LC50	21801.955078125
RID00301	CID:71188	CAS:93106-60-6	317.60888671875		3396.591552734375		Neutral Organics	Green Algae	96-hr	EC50	9892.45703125
RID00301	CID:71188	CAS:93106-60-6	317.60888671875		3396.591552734375		Neutral Organics	Fish (SW)	96-hr	LC50	54074.0859375
RID00301	CID:71188	CAS:93106-60-6	317.60888671875		3396.591552734375		Neutral Organics	Mysid	96-hr	LC50	96851.8671875
RID00301	CID:71188	CAS:93106-60-6	317.60888671875		3396.591552734375		Vinyl/Allyl Propargyl Ketones	Fish	96-hr	LC50	7533.10546875
RID00301	CID:71188	CAS:93106-60-6	317.60888671875		3396.591552734375		Vinyl/Allyl Propargyl Ketones	Daphnid	48-hr	LC50	5104.02490234375
RID00301	CID:71188	CAS:93106-60-6	317.60888671875		3396.591552734375		Vinyl/Allyl Propargyl Ketones	Green Algae	96-hr	EC50	17508.015625
RID00301	CID:71188	CAS:93106-60-6	317.60888671875		3396.591552734375		Vinyl/Allyl Propargyl Ketones	Fish (SW)	96-hr	LC50	936198
RID00301	CID:71188	CAS:93106-60-6	317.60888671875		3396.591552734375		Vinyl/Allyl Propargyl Ketones	Mysid (SW)	96-hr	LC50	44892.6796875
RID00291	CID:68262	CAS:530-55-2	77.37903594970703		70599.71875		Neutral Organics	Fish	96-hr	LC50	9781.017578125
RID00291	CID:68262	CAS:530-55-2	77.37903594970703		70599.71875		Neutral Organics	Daphnid	48-hr	LC50	4591.74658203125
RID00291	CID:68262	CAS:530-55-2	77.37903594970703		70599.71875		Neutral Organics	Green Algae	96-hr	EC50	1557.8653564453125
RID00291	CID:68262	CAS:530-55-2	77.37903594970703		70599.71875		Neutral Organics	Fish (SW)	96-hr	LC50	12162.6435546875
RID00291	CID:68262	CAS:530-55-2	77.37903594970703		70599.71875		Neutral Organics	Mysid	96-hr	LC50	36490.51171875
RID00291	CID:68262	CAS:530-55-2	77.37903594970703		70599.71875		Vinyl/Allyl Propargyl Ethers	Fish	96-hr	LC50	310.8321533203125
RID00291	CID:68262	CAS:530-55-2	77.37903594970703		70599.71875		Vinyl/Allyl Propargyl Ethers	Daphnid	48-hr	LC50	1804.9864501953125
RID00291	CID:68262	CAS:530-55-2	77.37903594970703		70599.71875		Vinyl/Allyl Propargyl Ethers	Green Algae	96-hr	EC50	1620.346435546875
RID00291	CID:68262	CAS:530-55-2	77.37903594970703		70599.71875		Quinones	Fish	96-hr	LC50	0.1710810512304306
RID00291	CID:68262	CAS:530-55-2	77.37903594970703		70599.71875		Quinones	Daphnid	48-hr	LC50	1.4862501621246338
RID00291	CID:68262	CAS:530-55-2	77.37903594970703		70599.71875		Quinones	Green Algae	96-hr	EC50	0.0788961872458458
RID00138	CID:4030	CAS:31431-39-7	223.40988159179688		50.07951354980469	71.3	Neutral Organics	Fish	96-hr	LC50	43.59537887573242
RID00138	CID:4030	CAS:31431-39-7	223.40988159179688		50.07951354980469	71.3	Neutral Organics	Daphnid	48-hr	LC50	26.725345611572266
RID00138	CID:4030	CAS:31431-39-7	223.40988159179688		50.07951354980469	71.3	Neutral Organics	Green Algae	96-hr	EC50	27.329856872558594
RID00138	CID:4030	CAS:31431-39-7	223.40988159179688		50.07951354980469	71.3	Neutral Organics	Fish (SW)	96-hr	LC50	55.156700134277344
RID00138	CID:4030	CAS:31431-39-7	223.40988159179688		50.07951354980469	71.3	Neutral Organics	Mysid	96-hr	LC50	23.362131118774414
RID00138	CID:4030	CAS:31431-39-7	223.40988159179688		50.07951354980469	71.3	Imidazoles	Fish	96-hr	LC50	2.416229724884033
RID00138	CID:4030	CAS:31431-39-7	223.40988159179688		50.07951354980469	71.3	Imidazoles	Daphnid	48-hr	LC50	6.112282752990723
RID00138	CID:4030	CAS:31431-39-7	223.40988159179688		50.07951354980469	71.3	Imidazoles	Green Algae	96-hr	EC50	0.59604412317276
RID00138	CID:4030	CAS:31431-39-7	223.40988159179688		50.07951354980469	71.3	Imidazoles	Mysid (SW)	96-hr	LC50	0.4393709897994995
RID00138	CID:4030	CAS:31431-39-7	223.40988159179688		50.07951354980469	71.3	Carbamate Esters 	Fish	96-hr	LC50	10.20613956451416
RID00138	CID:4030	CAS:31431-39-7	223.40988159179688		50.07951354980469	71.3	Carbamate Esters 	Daphnid	48-hr	LC50	8.848214149475098
RID00138	CID:4030	CAS:31431-39-7	223.40988159179688		50.07951354980469	71.3	Carbamate Esters 	Green Algae	96-hr	EC50	0.3668801486492157
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Neutral Organics	Fish	96-hr	LC50	23408.1953125
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Neutral Organics	Daphnid	48-hr	LC50	11193.908203125
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Neutral Organics	Green Algae	96-hr	EC50	4099.150390625
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Neutral Organics	Fish (SW)	96-hr	LC50	29142.83984375
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Neutral Organics	Mysid	96-hr	LC50	76356.109375
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Vinyl/Allyl Propargyl Ketones	Fish	96-hr	LC50	2538.515625
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Vinyl/Allyl Propargyl Ketones	Daphnid	48-hr	LC50	1736.7200927734375
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Vinyl/Allyl Propargyl Ketones	Green Algae	96-hr	EC50	7299.9833984375
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Vinyl/Allyl Propargyl Ketones	Fish (SW)	96-hr	LC50	731903.625
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Vinyl/Allyl Propargyl Ketones	Mysid (SW)	96-hr	LC50	31976.7109375
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Vinyl/Allyl Propargyl Ethers	Fish	96-hr	LC50	867.7005004882812
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Vinyl/Allyl Propargyl Ethers	Daphnid	48-hr	LC50	4679.05126953125
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Vinyl/Allyl Propargyl Ethers	Green Algae	96-hr	EC50	4116.34521484375
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Phenols, Poly 	Fish	96-hr	LC50	417.9302673339844
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Phenols, Poly 	Daphnid	48-hr	LC50	6858.66943359375
RID00205	CID:5281613	CAS:520-27-4	349.8399963378906		407.794189453125		Phenols, Poly 	Green Algae	96-hr	EC50	54.24602508544922
RID00295	CID:69213	CAS:615-94-1	113.57869720458984		753428.1875		Neutral Organics	Fish	96-hr	LC50	72616.09375
RID00295	CID:69213	CAS:615-94-1	113.57869720458984		753428.1875		Neutral Organics	Daphnid	48-hr	LC50	30918.12109375
RID00295	CID:69213	CAS:615-94-1	113.57869720458984		753428.1875		Neutral Organics	Green Algae	96-hr	EC50	7004.84228515625
RID00295	CID:69213	CAS:615-94-1	113.57869720458984		753428.1875		Neutral Organics	Fish (SW)	96-hr	LC50	89727.7578125
RID00295	CID:69213	CAS:615-94-1	113.57869720458984		753428.1875		Neutral Organics	Mysid	96-hr	LC50	551129.9375
RID00295	CID:69213	CAS:615-94-1	113.57869720458984		753428.1875		Quinones	Fish	96-hr	LC50	0.239686518907547
