id	pubchemid	casrn	geneforms	geneid	genesymbol	interactionactions	organismid	organism	pubmedids
RID00200	CID:5281255	CAS:20784-50-3	mRNA	121549	ASCL4	Increases expression	7955	Danio rerio	38581191
RID00200	CID:5281255	CAS:20784-50-3	mRNA	6647	SOD1	Increases expression	7955	Danio rerio	38400677
RID00200	CID:5281255	CAS:20784-50-3	mRNA	58108	FTH1A	Decreases expression	7955	Danio rerio	38581191
RID00200	CID:5281255	CAS:20784-50-3	mRNA	30061	SLC40A1	Decreases expression	7955	Danio rerio	38581191
RID00200	CID:5281255	CAS:20784-50-3	mRNA	2879	GPX4	Decreases expression	7955	Danio rerio	38581191
RID00200	CID:5281255	CAS:20784-50-3	mRNA	23657	SLC7A11	Decreases expression	7955	Danio rerio	38581191
RID00200	CID:5281255	CAS:20784-50-3	mRNA	119391	GSTO2	Increases expression	7955	Danio rerio	38400677
RID00200	CID:5281255	CAS:20784-50-3	protein	2875	GPT	Increases activity	7955	Danio rerio	38581191
RID00200	CID:5281255	CAS:20784-50-3	protein	2805	GOT1	Increases activity	7955	Danio rerio	38581191
RID00200	CID:5281255	CAS:20784-50-3	protein	847	CAT	Decreases activity	7955	Danio rerio	38581191
RID00204	CID:5281607	CAS:480-40-0	protein	2099	ESR1	Affects binding	7955	Danio rerio	33049310
RID00204	CID:5281607	CAS:480-40-0	protein	2099	ESR1	Increases activity	7955	Danio rerio	33049310
RID00204	CID:5281607	CAS:480-40-0	protein	317733	ESR2B	Affects binding	7955	Danio rerio	33049310
RID00204	CID:5281607	CAS:480-40-0	protein	317733	ESR2B	Increases activity	7955	Danio rerio	33049310
RID00204	CID:5281607	CAS:480-40-0	protein	7068	THRB	Affects binding	7955	Danio rerio	33049310
RID00204	CID:5281607	CAS:480-40-0	protein	7068	THRB	Increases activity	7955	Danio rerio	33049310
RID00204	CID:5281607	CAS:480-40-0	protein	317734	ESR2A	Affects binding	7955	Danio rerio	33049310
RID00204	CID:5281607	CAS:480-40-0	protein	317734	ESR2A	Increases activity	7955	Danio rerio	33049310
RID00216	CID:53025	CAS:69712-56-7	mRNA	6559	SLC12A3	Increases expression	7955	Danio rerio	29689360
RID00216	CID:53025	CAS:69712-56-7	mRNA	555472	CNNM2A	Decreases expression	7955	Danio rerio	29689360
RID00229	CID:54675776	CAS:60-54-8	mRNA	561563	NUAK1A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	561766	SLC16A6B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	561964	MFSD12A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	561995	SFXN5B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	562008	CYP4V2B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	56204	ATOSA	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	562304	CYP2K19	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	51188	SS18L2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	562327	PCGF5A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	562371	CYP2K20	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	562639	RTN2B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	562845	RHOL	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	563332	PHF20A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	563341	KLHL38B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	563551	ASB13A.2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	561339	RAP1GAP2A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	561287	F13A1B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	561018	CMASA	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	560955	NPFFR2A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	55902	ACSS2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	559054	HMGCRA	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	559358	CSPG5B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	503516	BLF	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	5596	MAPK4	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	559721	CHST3A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	563826	RHCGL1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	559746	XIRP2A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	559868	ARHGEF9A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	560060	DAAM1B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	560591	ATAD5A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	560745	EEF1DB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	560787	KLF11A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	560827	PRPS1B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	559754	TMPRSS13A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	563834	PRTGA	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	563896	SLC26A3.2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	563923	LRRC8DB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	567611	ITPR1A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	567956	LPAR2B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	568001	PFKMB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	568265	ATP2A2B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	568707	AFP4	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	56895	AGPAT4	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	567528	SID4	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	569298	CTSBB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	569620	MGAA	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	56990	CDC42SE2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	570409	TMEFF1A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	57082	KNL1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	57085	AGTRAP	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	571	BACH1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	569329	FLVCR2B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	558924	ABCA1A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	567375	PPP1R3DB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	567253	ATF5B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	563926	PER1A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	564067	ABCB6A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	564107	CYP2K21	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	564159	ANKRD1B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	564166	TXLNBB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	564413	HIPK3A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	567306	NAPAA	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	564474	SLC1A8B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	564970	SLC2A11B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	565335	SLC25A15B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	565379	PHKG1A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	565535	MEP1A.2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	565844	RHOBTB2B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	565911	MYLIPB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	564849	SLC2A11L	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	5589	PRKCSH	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	558687	CAX2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	558461	ELNB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	5256	PHKA2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	541382	SHISA9A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	541423	SMYD2A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	541442	KCTD9A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	54221	SNTG2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	54463	RETREG1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	5252	PHF1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	54538	ROBO4	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	54676	GTPBP2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	5468	PPARG	Increases expression	7955	Danio rerio	32283355
RID00229	CID:54675776	CAS:60-54-8	mRNA	54716	SLC6A20	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	548593	SLX1A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	54908	SPDL1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	54960	GEMIN8	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	54585	LZTFL1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	55023	PHIP	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	5226	PGD	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	5193	PEX12	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	51129	ANGPTL4	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	51077	FCF1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	5105	PCK1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	51012	PRELID3B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	571219	STOML3A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	51005	AMDHD2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	5209	PFKFB3	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	5052	PRDX1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	51379	CRLF3	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	51409	HEMK1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	5145	PDE6A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	51493	RTCB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	5166	PDK4	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	51669	SARAF	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	513	ATP5F1D	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	51205	ACP6	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	550603	MHC1LAA	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	552924	SLC2A15B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	5552	SRGN	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	555251	INAA	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	555297	STK24A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	555334	ITLN3	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	555467	SPECC1LB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	555510	CYP2AA12	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	555196	CA4A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	556024	MOV10B.1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	557269	NHERF4A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	557565	NRD1B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	557714	PPARAB	Increases expression	7955	Danio rerio	32283355
RID00229	CID:54675776	CAS:60-54-8	mRNA	558146	SLC60A1B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	558154	VEGFAB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	55841	WWC3	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	55643	BTBD2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	55153	SDAD1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	55503	TRPV6	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9842	PLEKHM1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	552944	LRRC30A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	553	AVPR1B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	55300	PI4K2B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	553256	SLC6A19A.1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	55326	AGPAT5	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	55344	PLCXD1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	554200	NSFB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	553530	MEP1A.1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	553729	DBNLB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	553770	PCYT1AB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	554046	PHKG1B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	554095	FABP1B.1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	554101	COX5AA	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	554103	COX7A2A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	553537	CYP2AA11	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	57198	ATP8B2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	790	CAD	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	572492	PLD1B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	8128	ST8SIA2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	8131	NPRL3	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	815	CAMK2A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	83440	ADPGK	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	83667	SESN2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	83695	RHNO1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	81027	TUBB1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	84173	ELMOD3	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	84456	L3MBTL3	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	84795	PYROXD2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	84803	GPAT3	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	84919	PPP1R15B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	85397	RGS8	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	8544	PIR	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	8424	BBOX1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	85452	CFAP74	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	8029	CUBN	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	799473	REREB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	792692	ALDOCA	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	7936	NELFE	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	79363	CPLANE2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	793796	SCG2A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	793849	BCO2A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	793907	IGFBP1B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	799492	CKMT2B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	794083	PDK2A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	794188	SLC22A7A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	79583	TMEM231	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	79602	ADIPOR2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	79622	SNRNP25	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	79733	E2F8	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	798023	SLC2A9L2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	79411	GLB1L	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	8555	CDC14B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	8634	RTCA	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	8780	RIOK3	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9446	GSTO1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9453	GGPS1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9470	EIF4E2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	948	CD36	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9513	FXR2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9973	CCS	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9425	CDYL	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	497122	XGB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9706	ULK2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9675	TTI1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9650	MTFR1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9580	SOX13	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9572	NR1D1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9567	GTPBP1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9837	GINS1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	94241	TP53INP1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	94160	ABCC12	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	94086	HSPB9	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	8835	SOCS2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	8878	SQSTM1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	8890	EIF2B4	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	8971	H1-10	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	8988	HSPB3	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	89894	TMEM116	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	89970	RSPRY1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	90416	CCDC32	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9058	SLC13A2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	90637	ZFAND2A	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	90956	ADCK2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	92579	G6PC3	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	9260	PDLIM7	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	92610	TIFA	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	93408	MYL10	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	792319	SAGA	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	572114	CYP2AE1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	792211	RNF150B	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	79157	MFSD11	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	6241	RRM2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	63874	ABHD4	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	63894	VIPAS39	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	64111	NPVF	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	641479	UGT5A1	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	6447	SCG5	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	619268	SAGB	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	645121	CCNI2	Affects expression	7955	Danio rerio	25064622
RID00229	CID:54675776	CAS:60-54-8	mRNA	64746	ACBD3	Affects expression	7955	Danio rerio	25064622
